UNIPROT:P97823	#3b4cc0	W10
UNIPROT:Q8BVE3	#f59f80	W10
UNIPROT:A0A0A6YX18	#f59f80	W10
UNIPROT:P33534	#b40426	W10
UNIPROT:A0A5F8MP90	#b40426	W10
UNIPROT:Q14AL5	#b40426	W10
UNIPROT:Q3UVW8	#b40426	W10
UNIPROT:P49681	#f1cdba	W10
UNIPROT:Q9ERE3	#d44e41	W10
UNIPROT:P30115	#b40426	W10
UNIPROT:Q9D881	#3b4cc0	W10
UNIPROT:Q9JJZ8	#b40426	W10
UNIPROT:A0A0A6YXW9	#b40426	W10
UNIPROT:A0A6H2E2T0	#b40426	W10
UNIPROT:Q9EPW0	#d95847	W10
UNIPROT:A0A0R4J0Q2	#d95847	W10
UNIPROT:D3YUD3	#d95847	W10
UNIPROT:D3YUL8	#d95847	W10
UNIPROT:D3Z230	#d95847	W10
UNIPROT:E9Q9A0	#d95847	W10
UNIPROT:E9QAD0	#d95847	W10
UNIPROT:F6V2U0	#d95847	W10
UNIPROT:Q3UEQ1	#d95847	W10
UNIPROT:D3Z7P3	#b40426	W10
UNIPROT:P49442	#f7b093	W10
UNIPROT:Q8QZS1	#f49a7b	W10
UNIPROT:Q499X9	#f4987a	W10
UNIPROT:A2RT28	#f4987a	W10
UNIPROT:O54754	#b40426	W10
UNIPROT:G3X8P9	#b40426	W10
UNIPROT:Q3TYQ9	#f5a081	W10
UNIPROT:Q9CQZ6	#bad0f8	W10
UNIPROT:Q91VD9	#ead4c8	W10
UNIPROT:Q01147	#b40426	W10
UNIPROT:Q543W0	#b40426	W10
UNIPROT:Q547S9	#b40426	W10
UNIPROT:Q62347	#b40426	W10
UNIPROT:O88844	#3b4cc0	W10
UNIPROT:Q9Z1T6	#b40426	W10
UNIPROT:D3Z5N5	#b40426	W10
UNIPROT:Q8VEE0	#f59f80	W10
UNIPROT:B2KGF0	#f59f80	W10
UNIPROT:O89112	#f1ccb8	W10
UNIPROT:Q8C196	#d0473d	W10
UNIPROT:E9Q876	#b40426	W10
UNIPROT:Q9CWJ9	#81a4fb	W10
UNIPROT:Q8K3R3	#b40426	W10
UNIPROT:D6RGN2	#b40426	W10
UNIPROT:Q9DC29	#3b4cc0	W10
UNIPROT:Q9WUA2	#a2c1ff	W10
UNIPROT:Q9CZU5	#a2c1ff	W10
UNIPROT:P35569	#b40426	W10
UNIPROT:Q543V3	#b40426	W10
UNIPROT:Q02152	#f5c0a7	W10
UNIPROT:O55057	#4b64d5	W10
UNIPROT:Q3TDQ8	#4b64d5	W10
UNIPROT:Q61839	#4a63d3	W10
UNIPROT:Q544K5	#4a63d3	W10
UNIPROT:Q9ES52	#f5c0a7	W10
UNIPROT:E9PUQ8	#ec8165	W10
UNIPROT:Q99LC3	#7ea1fa	W10
UNIPROT:Q9ES90	#b40426	W10
UNIPROT:Q3TBY9	#b40426	W10
UNIPROT:Q3TU48	#b40426	W10
UNIPROT:Q8BS98	#b40426	W10
UNIPROT:Q8CB97	#b40426	W10
UNIPROT:P97930	#7396f5	W10
UNIPROT:Q6GRA7	#7396f5	W10
UNIPROT:G3X9C6	#b40426	W10
UNIPROT:Q922B2	#c0d4f5	W10
UNIPROT:Q8BJY7	#c0d4f5	W10
UNIPROT:P18893	#b40426	W10
UNIPROT:A0A7R8GUQ3	#b40426	W10
UNIPROT:Q3U879	#b40426	W10
UNIPROT:E9QAN8	#edd2c3	W10
UNIPROT:A7MCT6	#b40426	W10
UNIPROT:Q6Q477	#b40426	W10
UNIPROT:D1FNM8	#b40426	W10
UNIPROT:D1FNM9	#b40426	W10
UNIPROT:E9Q828	#b40426	W10
UNIPROT:F7AAP4	#b40426	W10
UNIPROT:Q3UPA8	#b40426	W10
UNIPROT:Q60612	#b40426	W10
UNIPROT:Q3URG8	#b40426	W10
UNIPROT:Q3UYG0	#b40426	W10
UNIPROT:Q6AXD8	#b40426	W10
UNIPROT:Q8CAH1	#b40426	W10
UNIPROT:Q02789	#b40426	W10
UNIPROT:O08849	#d2dbe8	W10
UNIPROT:P47713	#b40426	W10
UNIPROT:Q3UMQ1	#b40426	W10
UNIPROT:Q9DBX5	#b40426	W10
UNIPROT:Q8BNJ3	#b40426	W10
UNIPROT:Q5HZI3	#b40426	W10
UNIPROT:P15105	#97b8ff	W10
UNIPROT:Q8BIP0	#d9dce1	W10
UNIPROT:O08709	#7093f3	W10
UNIPROT:D3Z0Y2	#7093f3	W10
UNIPROT:Q6GT24	#7093f3	W10
UNIPROT:P41047	#b40426	W10
UNIPROT:Q544E9	#b40426	W10
UNIPROT:Q99PH8	#b40426	W10
UNIPROT:Q3UMG6	#f59c7d	W10
UNIPROT:Q8BUH2	#f59c7d	W10
UNIPROT:P14094	#f39577	W10
UNIPROT:Q3TV47	#f39577	W10
UNIPROT:Q545P0	#f39577	W10
UNIPROT:Q8C0T9	#b40426	W10
UNIPROT:E9Q9T4	#b40426	W10
UNIPROT:Q99PM9	#f5c2aa	W10
UNIPROT:Q543C2	#f5c2aa	W10
UNIPROT:Q9JLJ2	#80a3fa	W10
UNIPROT:Q3TMT4	#80a3fa	W10
UNIPROT:Q3U367	#80a3fa	W10
UNIPROT:Q3V1N7	#80a3fa	W10
UNIPROT:Q9CPU4	#3b4cc0	W10
UNIPROT:Q9CZB0	#dddcdc	W10
UNIPROT:Q91WD5	#445acc	W10
UNIPROT:P51175	#c6d6f1	W10
UNIPROT:Q3UQA3	#c6d6f1	W10
UNIPROT:Q6PIE5	#b40426	W10
UNIPROT:Q3UHK5	#b40426	W10
UNIPROT:Q9WUA6	#b40426	W10
UNIPROT:Q8C6X4	#b40426	W10
UNIPROT:P46664	#f4c5ad	W10
UNIPROT:B9EIE9	#f4c5ad	W10
UNIPROT:B2RXC2	#b40426	W10
UNIPROT:Q922Q4	#6a8bef	W10
UNIPROT:Q3TMZ1	#6a8bef	W10
UNIPROT:Q8BIJ6	#b8122a	W10
UNIPROT:E9PWN3	#b8122a	W10
UNIPROT:Q8CGC7	#6e90f2	W10
UNIPROT:P27090	#b40426	W10
UNIPROT:A0A0A6YXU9	#b40426	W10
UNIPROT:Q3TWH5	#b40426	W10
UNIPROT:Q8CDZ9	#b40426	W10
UNIPROT:Q91YX5	#b40426	W10
UNIPROT:E9QL80	#b40426	W10
UNIPROT:Q3UZK0	#b40426	W10
UNIPROT:Q6A0A4	#b40426	W10
