map00230	0.86
map01040	1.275
map04022	1.99
map00030	1.64
map00240	-0.07999999999999999
map02010	-0.53
map04024	0.88
map00562	2.18
map00340	0.985
map00730	0.77
map00591	1.67
map00040	-0.18
map00524	-0.63
map00970	-0.59
map00860	-1.365
map00190	-2.325
map04080	-0.01
map00270	-0.5
map00470	-0.55
map00240	-0.07999999999999999
map00250	-0.24
map04068	-0.56
map00480	-0.05
map00430	-0.56
map02010	-0.53
