map02010	#f5c0a7	W10
map00230	#f7b599	W10
map00410	#f59c7d	W10
map04080	#dedcdb	W10
map00760	#f7ac8e	W10
map00340	#f39475	W10
map00250	#f5c0a7	W10
map00480	#f7ba9f	W10
map01040	#f7ad90	W10
map00564	#f7ad90	W10
map00770	#f7b093	W10
map00650	#f0cdbb	W10
map00740	#f59f80	W10
C00041	#f5c0a7	W15
C00116	#c0282f	W15
C00065	#dfdbd9	W15
C00148	#92b4fe	W15
C00719	#b6cefa	W15
C00188	#a3c2fe	W15
C00245	#dedcdb	W15
C01157	#3b4cc0	W15
C00123	#cbd8ee	W15
C00407	#ccd9ed	W15
C00077	#3f53c6	W15
C00049	#f7ac8e	W15
C00064	#f5c0a7	W15
C00047	#cdd9ec	W15
C00025	#e46e56	W15
C00079	#f39475	W15
C00093	#f18d6f	W15
C00062	#f7b396	W15
C00881	#5673e0	W15
C00475	#d3dbe7	W15
C00299	#f39577	W15
C00378	#ed8366	W15
C00212	#b40426	W15
C00294	#d0473d	W15
C00387	#b40426	W15
C00051	#f7ba9f	W15
C00255	#f4c5ad	W15
C00114	#f7b497	W15
C01083	#f6bda2	W15
C00262	#f59d7e	W15
C00242	#f2cab5	W15
C00385	#e36c55	W15
C00366	#b40426	W15
C00020	#f7a98b	W15
C00130	#ccd9ed	W15
C00144	#f5c1a9	W15
C00035	#e9d5cb	W15
C00002	#bcd2f7	W15
C00044	#d1dae9	W15
C00620	#b40426	W15
C00008	#d5dbe5	W15
C00334	#f08a6c	W15
C00106	#f7b497	W15
C00386	#b40426	W15
C12270	#c6d6f1	W15
C00015	#4c66d6	W15
C00022	#bbd1f8	W15
C00153	#b40426	W15
C00111	#f5c0a7	W15
C01152	#b2ccfb	W15
C02835	#3b4cc0	W15
C05828	#e9785d	W15
C00152	#aec9fc	W15
C00158	#f2cab5	W15
C03406	#f6bea4	W15
C01042	#c53334	W15
C01879	#e36c55	W15
C00072	#e3d9d3	W15
C00127	#f6a385	W15
C00005	#a3c2fe	W15
C01595	#f7b396	W15
C01530	#f7a889	W15
C00219	#b40426	W15
C03242	#f1ccb8	W15
C16525	#f5c0a7	W15
C06429	#f29274	W15
C16513	#e1dad6	W15
C16527	#f39475	W15
C00670	#d95847	W15
C00570	#f7a688	W15
C00307	#d85646	W15
C00346	#d4dbe6	W15
C00010	#eb7d62	W15
C01089	#90b2fe	W15
C00199	#b40426	W15
C00016	#e36c55	W15
map00260	#b6cefa	W10
map00330	#b6cefa	W10
map00240	#c6d6f1	W10
map00270	#dedcdb	W10
C00213	#3b4cc0	W15
C01026	#3b4cc0	W15
C00581	#3b4cc0	W15
C00263	#86a9fc	W15
C00078	#d9dce1	W15
C02291	#3b4cc0	W15
C00300	#f5c2aa	W15
C00791	#f7a688	W15
C02714	#3b4cc0	W15
C03771	#c9d7f0	W15
C02305	#b6cefa	W15
C00019	#afcafc	W15
C00295	#dadce0	W15
C00214	#e3d9d3	W15
C00364	#b9d0f9	W15
C00055	#a3c2fe	W15
C00105	#96b7ff	W15
C00363	#b7cff9	W15
C00112	#f7a98b	W15
C00063	#5673e0	W15
C00029	#e2dad5	W15
C02067	#5b7ae5	W15
C00979	#e2dad5	W15
C00073	#dcdddd	W15
C02989	#e8d6cc	W15
C00021	#f7ac8e	W15
C00606	#dbdcde	W15
C00170	#b9d0f9	W15
