UNIPROT:P97823	#f2c9b4	W10
UNIPROT:Q8BVE3	#c9d7f0	W10
UNIPROT:A0A0A6YX18	#c9d7f0	W10
UNIPROT:Q9D881	#f39577	W10
UNIPROT:Q9EPW0	#ee8468	W10
UNIPROT:A0A0R4J0Q2	#ee8468	W10
UNIPROT:D3YUD3	#ee8468	W10
UNIPROT:D3YUL8	#ee8468	W10
UNIPROT:D3Z230	#ee8468	W10
UNIPROT:E9Q9A0	#ee8468	W10
UNIPROT:E9QAD0	#ee8468	W10
UNIPROT:F6V2U0	#ee8468	W10
UNIPROT:Q3UEQ1	#ee8468	W10
UNIPROT:D3Z7P3	#f1cdba	W10
UNIPROT:P49442	#b1cbfc	W10
UNIPROT:Q8QZS1	#d9dce1	W10
UNIPROT:Q499X9	#8badfd	W10
UNIPROT:A2RT28	#8badfd	W10
UNIPROT:Q9CQZ6	#efcebd	W10
UNIPROT:Q91VD9	#c4d5f3	W10
UNIPROT:Q01147	#cfdaea	W10
UNIPROT:Q543W0	#cfdaea	W10
UNIPROT:Q547S9	#cfdaea	W10
UNIPROT:Q62347	#cfdaea	W10
UNIPROT:O88844	#c6d6f1	W10
UNIPROT:Q9Z1T6	#bfd3f6	W10
UNIPROT:D3Z5N5	#bfd3f6	W10
UNIPROT:Q8VEE0	#e9d5cb	W10
UNIPROT:B2KGF0	#e9d5cb	W10
UNIPROT:O89112	#f7ac8e	W10
UNIPROT:Q8C196	#f39577	W10
UNIPROT:Q9CWJ9	#e0dbd8	W10
UNIPROT:Q9DC29	#f6a385	W10
UNIPROT:Q9WUA2	#dddcdc	W10
UNIPROT:Q9CZU5	#dddcdc	W10
UNIPROT:P35569	#f29072	W10
UNIPROT:Q543V3	#f29072	W10
UNIPROT:O55057	#f4987a	W10
UNIPROT:Q3TDQ8	#f4987a	W10
UNIPROT:Q61839	#f7b093	W10
UNIPROT:Q544K5	#f7b093	W10
UNIPROT:E9PUQ8	#f18f71	W10
UNIPROT:Q99LC3	#f5c2aa	W10
UNIPROT:P97930	#f6a586	W10
UNIPROT:Q6GRA7	#f6a586	W10
UNIPROT:Q922B2	#f7af91	W10
UNIPROT:Q8BJY7	#f7af91	W10
UNIPROT:E9QAN8	#c3d5f4	W10
UNIPROT:Q6Q477	#f1ccb8	W10
UNIPROT:D1FNM8	#f1ccb8	W10
UNIPROT:D1FNM9	#f1ccb8	W10
UNIPROT:E9Q828	#f1ccb8	W10
UNIPROT:F7AAP4	#f1ccb8	W10
UNIPROT:Q3UPA8	#f1ccb8	W10
UNIPROT:O08849	#e3d9d3	W10
UNIPROT:Q8BNJ3	#cfdaea	W10
UNIPROT:Q5HZI3	#cfdaea	W10
UNIPROT:P15105	#abc8fd	W10
UNIPROT:Q8BIP0	#b1cbfc	W10
UNIPROT:O08709	#dbdcde	W10
UNIPROT:D3Z0Y2	#dbdcde	W10
UNIPROT:Q6GT24	#dbdcde	W10
UNIPROT:Q3UMG6	#8fb1fe	W10
UNIPROT:Q8BUH2	#8fb1fe	W10
UNIPROT:P14094	#b40426	W10
UNIPROT:Q3TV47	#b40426	W10
UNIPROT:Q545P0	#b40426	W10
UNIPROT:Q8C0T9	#e5d8d1	W10
UNIPROT:E9Q9T4	#e5d8d1	W10
UNIPROT:Q99PM9	#f18f71	W10
UNIPROT:Q543C2	#f18f71	W10
UNIPROT:Q9JLJ2	#f39577	W10
UNIPROT:Q3TMT4	#f39577	W10
UNIPROT:Q3U367	#f39577	W10
UNIPROT:Q3V1N7	#f39577	W10
UNIPROT:Q9CPU4	#f39577	W10
UNIPROT:Q9CZB0	#ecd3c5	W10
UNIPROT:Q91WD5	#e2dad5	W10
UNIPROT:P51175	#516ddb	W10
UNIPROT:Q3UQA3	#516ddb	W10
UNIPROT:Q9WUA6	#abc8fd	W10
UNIPROT:Q8C6X4	#abc8fd	W10
UNIPROT:P46664	#f7b599	W10
UNIPROT:B9EIE9	#f7b599	W10
UNIPROT:Q922Q4	#f1ccb8	W10
UNIPROT:Q3TMZ1	#f1ccb8	W10
