mmu00250	0.69
mmu00230	0.7150000000000001
mmu02010	0.25
mmu00410	0.88
mmu00564	0.655
mmu04080	-0.47
mmu00910	1.12
mmu00340	0.94
mmu00480	0.25
mmu00220	0.75
mmu01040	0.245
mmu00770	0.51
mmu00740	0.725
mmu00650	0.55
mmu00260	-1.11
mmu00330	-0.91
mmu00240	-0.99
mmu02010	0.25
	
